route_id,service_id,trip_id,trip_headsign,direction_id
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP013,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP013_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP014,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP014_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP015,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP015_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP016,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP016_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP017,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP017_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP018,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP018_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP019,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP019_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP020,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP020_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP021,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP021_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP022,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP022_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP023,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP023_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP024,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP024_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP025,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP025_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP026,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP026_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP027,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP027_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP028,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP028_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP029,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP029_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP030,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP030_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP031,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP031_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP032,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP032_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP033,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP033_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP034,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP034_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP035,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP035_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP036,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP036_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP037,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP037_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP038,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP038_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP039,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP039_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP040,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP040_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP041,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP041_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP042,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP042_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP043,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP043_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP044,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP044_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP045,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP045_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP046,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP046_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP047,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP047_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP048,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP048_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP049,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP049_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP050,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP050_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP051,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP051_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP052,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP052_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP053,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP053_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP054,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP054_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP055,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP055_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP056,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP056_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP057,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP057_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP058,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP058_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP059,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP059_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP060,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP060_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP061,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP061_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP062,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP062_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP063,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP063_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP064,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP064_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP065,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP065_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP066,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP066_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP067,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP067_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP068,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP068_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP069,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP069_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP070,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP070_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP071,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP071_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP072,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP072_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP073,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP073_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP074,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP074_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP075,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP075_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP076,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP076_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP077,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP077_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP078,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP078_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP079,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS3_TRIP079_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP001,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP001_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP002,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP002_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP003,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP003_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP004,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP004_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP005,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP005_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP006,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP006_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP007,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP007_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP008,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP008_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP009,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP009_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP010,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP010_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP011,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP011_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP012,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP012_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP013,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP013_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP014,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP014_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP015,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP015_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP016,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP016_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP017,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP017_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP018,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP018_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP019,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP019_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP020,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP020_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP021,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP021_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP022,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP022_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP023,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP023_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP024,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP024_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP025,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP025_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP026,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP026_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP027,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP027_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP028,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP028_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP029,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP029_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP030,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP030_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP031,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP031_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP032,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP032_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP033,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP033_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP034,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP034_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP035,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP035_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP036,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP036_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP037,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP037_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP038,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP038_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP039,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP039_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP040,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP040_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP041,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP041_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP042,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP042_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP043,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP043_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP044,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP044_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP045,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP045_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP046,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP046_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP047,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP047_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP048,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP048_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP049,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP049_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP050,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP050_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP051,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP051_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP052,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP052_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP053,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP053_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP054,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP054_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP055,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP055_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP056,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP056_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP057,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP057_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP058,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP058_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP059,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP059_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP060,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP060_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP061,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP061_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP062,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP062_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP063,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP063_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP064,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP064_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP065,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP065_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP066,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP066_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP067,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP067_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP068,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP068_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP069,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP069_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP070,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP070_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP071,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP071_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP072,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP072_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP073,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP073_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP074,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP074_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP075,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP075_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP076,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP076_RETURN,Alwal,1
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP077,Downtown Uliga,0
ROUTE_B,WEEKDAY,ROUTE_B_BUS4_TRIP077_RETURN,Alwal,1
